id,nome,tipo,posti_regolamentari,posti_non_disponibili,posti_occupati,posti_aggiornati_al,asl,nome_responsabile_asl,cognome_responsabile_asl,nome_direttore,cognome_direttore,ruolo_direttore,personale_polizia_effettivi,personale_polizia_previsti,personale_amministrativi_effettivi,personale_amministrativi_previsti,personale_educatori_effettivi,personale_educatori_previsti,personale_polizia_aggiornato_a,personale_amministrativo_aggiornato_al
MII177323,Larino,Casa circondariale,119,0,122,11/10/2024,ASREM Campobasso,Lucia,SCARDERA,Franco,Pettinelli,Reggente,114,127,13,16,3,3,30/09/2024,30/09/2024
MII176749,Imperia,Casa circondariale,53,1,72,11/10/2024,n. 1 Imperiese,Renata,Ghizzoni,Caterina,Tancredi,Titolare,51,58,13,13,3,2,30/09/2024,30/09/2024
MII176781,Ivrea,Casa circondariale,195,7,254,11/10/2024,,,,Alessia,Aguglia,Titolare,175,176,13,20,4,4,30/09/2024,30/09/2024
MII179331,Paliano,Casa di reclusione,153,1,67,11/10/2024,FROSINONE,Enzo,Gentile,Anna,Angeletti,Titolare,62,66,16,14,2,2,30/09/2024,30/09/2024
MII176788,La Spezia,Casa circondariale,151,48,121,11/10/2024,5 La Spezia,Pier Marco,Passani,Maria Cristina,Bigi,Titolare,113,133,10,17,2,3,30/09/2024,30/09/2024
MII169535,Rieti,Casa circondariale - Nuovo Complesso,295,24,509,11/10/2024,Rieti,Giulia,Carocci,Chiara,Pellegrini,Titolare,137,175,22,23,5,6,30/09/2024,30/09/2024
MII180401,Roma Regina Coeli,Casa circondariale,628,2,1163,11/10/2024,RmA,Luigi,Persico,Claudia,Clementi,Titolare,347,480,33,48,7,11,30/09/2024,30/09/2024
MII180437,Saluzzo,Casa di reclusione - Rodolfo Morandi,424,0,344,11/10/2024,CN1 CUNEO,Mitu,Igor,Luisa,Pesante,Titolare,180,206,16,24,9,7,30/09/2024,30/09/2024
MII180380,Roma Rebibbia,Casa di reclusione,445,149,296,11/10/2024,Rm2,Pierino,Cimino,Maria Donata,Iannantuono,Titolare,136,189,22,29,6,8,30/09/2024,30/09/2024
MII180356,Roma Rebibbia IIIª casa,Casa circondariale,172,40,84,11/10/2024,Rm2,Antonio,Chiaccio,Vera,Poggetti,Titolare,31,46,16,15,3,3,30/09/2024,30/09/2024
MII180348,Roma Rebibbia femminile,Casa circondariale - Germana Stefanini,272,8,375,11/10/2024,,,,Nadia,Fontana,Titolare,188,214,24,26,6,7,30/09/2024,30/09/2024
MII181870,Verbania,Casa circondariale,53,0,84,11/10/2024,VCO 14,Maria,Uzzeni,Claudia,Piscione Kivel Mazuy,Titolare,43,44,5,13,1,2,30/09/2024,30/09/2024
MII179299,Padova Nuovo Complesso,Casa di reclusione,438,63,552,11/10/2024,6 veneto,Alfonso Felice,Nava,Claudio,Mazzeo,Titolare,320,336,27,30,11,11,30/09/2024,30/09/2024
MII181371,Sulmona,Casa di reclusione,323,8,431,11/10/2024,Sulmona,Fabio,Federico,Stefano Luca Antonino,Liberatore,Titolare,237,255,24,31,7,8,30/09/2024,30/09/2024
MII181820,Vasto,Casa di lavoro,197,50,95,11/10/2024,Chieti Lanciano - Vasto,Doralice,Di Fabio,Giuseppina,Ruggero,Titolare,68,95,15,19,4,5,30/09/2024,30/09/2024
MII181839,Velletri,Casa circondariale,412,75,516,11/10/2024,RM 6,Emanuela,Falconi,Anna Rita,Gentile,Titolare,212,275,26,32,7,8,30/09/2024,30/09/2024
MII181424,Torino,Casa circondariale - Lorusso Cutugno,1117,20,1434,11/10/2024,TO 2,Roberto,Testi,Elena,Lombardi Vallauri,Titolare,693,762,48,55,17,18,30/09/2024,30/09/2024
MII158919,"Alessandria Cantiello, Gaeta",Casa circondariale,233,23,203,11/10/2024,AL,Roberto,Stura,Maria Isabella,De Gennaro,Titolare,129,127,13,34,3,10,30/09/2024,30/09/2024
MII179995,Reggio Calabria Giuseppe Panzera,Casa circondariale,180,8,200,11/10/2024,5 Reggio Calabria,Luciano,Lucania,Rosario,Tortorella,Titolare,154,145,25,0,4,0,30/09/2024,30/09/2024
MII158924,Alessandria San Michele,Casa di reclusione,265,1,367,11/10/2024,AL,Roberto,STURA,,,,178,210,14,0,6,0,30/09/2024,30/09/2024
MII172277,Altamura,Casa di reclusione,52,1,79,11/10/2024,Bari,Giuseppe,D'Auria,,,,41,0,6,0,1,0,30/09/2024,30/09/2024
MII158948,Arezzo,Casa circondariale,108,84,37,11/10/2024,toscana sudest,Mateo,Ameglio,Alessandro,Monacelli,Titolare,32,38,13,15,3,3,30/09/2024,30/09/2024
MII181678,Bari,Casa circondariale - Francesco Rucci,294,45,415,11/10/2024,Bari,Nicola,Buovino,Valeria,Pire',Titolare,234,258,24,26,4,5,30/09/2024,30/09/2024
MII174720,Firenze Sollicciano,Casa circondariale,497,136,521,11/10/2024,Firenze,Marco,Salvadori,Antonella,Tuoni,Titolare,435,416,27,34,10,11,30/09/2024,30/09/2024
MII172623,Brindisi,Casa circondariale,152,35,205,11/10/2024,Brindisi,Michele,Morgillo,Valentina,Meo Evoli,Titolare,128,141,21,18,5,5,30/09/2024,30/09/2024
MII176743,Grosseto,Casa circondariale,15,0,32,11/10/2024,9 Grosseto,Paolo,Pedicelli,Maria Teresa,Iuliano,Titolare,32,30,10,12,1,1,30/09/2024,30/09/2024
MII176375,Foggia,Casa circondariale,364,19,712,11/10/2024,FOGGIA 3,Luciano,D'Amito,Giulia,Magliulo,Titolare,233,244,31,29,8,7,30/09/2024,30/09/2024
MII177498,Livorno Gorgona,Casa di reclusione,89,0,82,11/10/2024,6,Renzo,Cantini Salaris,,,,0,0,6,0,1,0,,30/09/2024
MII177463,Livorno,Casa circondariale,391,211,249,11/10/2024,6,Giovanna,Bellini,Giuseppe,Renna,Titolare,250,268,22,35,9,9,30/09/2024,30/09/2024
MII178035,Lucca,Casa circondariale,63,22,71,11/10/2024,Lucca,ANNA,SANTINAMI,Santina,Savoca,Titolare,71,91,13,14,2,2,30/09/2024,30/09/2024
MII178124,Matera,Casa circondariale,132,6,182,11/10/2024,Matera,ROCCO,PASCIUCCO,Rosa,Musicco,Titolare,97,125,16,15,5,3,30/09/2024,30/09/2024
MII178141,Melfi,Casa circondariale,126,0,178,11/10/2024,Venosa,Grazia,Ciriello,Anna Maria Rosaria,Petraccone,Titolare,131,151,8,16,2,3,30/09/2024,30/09/2024
MII179938,Potenza,Casa circondariale - Antonio Santoro,110,58,95,11/10/2024,ASP Potenza,Giuseppina,Ammirati,Paolo,Pastena,Titolare,106,111,16,17,4,3,30/09/2024,30/09/2024
MII179280,Orvieto,Casa di reclusione,98,0,122,11/10/2024,2 Terni,Gianpaolo,Piunno,Annunziata,Passannante,Titolare,56,57,22,21,6,5,30/09/2024,30/09/2024
MII180476,San Severo,Casa circondariale,61,0,75,11/10/2024,FG/01,Matteo,Coccia,Patrizia,Andrianello,Titolare,45,60,8,10,3,2,30/09/2024,30/09/2024
MII181434,Trani,Casa circondariale,447,146,393,11/10/2024,Bat,Nicola,Riefolo,Giuseppe,Altomare,Titolare,201,237,27,26,6,6,30/09/2024,30/09/2024
MII182919,Pisa,Casa circondariale,197,17,290,11/10/2024,USL5 PISA,BIANCA MARIA,MELIS,Tazio,Bianchi,Titolare,180,184,20,20,4,4,30/09/2024,30/09/2024
MII181681,Turi,Casa di reclusione,108,0,149,11/10/2024,,,,Nicoletta,Siliberti,Titolare,83,90,14,14,0,2,30/09/2024,30/09/2024
MII179896,Pistoia,Casa circondariale,76,0,67,11/10/2024,Toscana Centro,Domenico,Cerullo,Loredana,Stefanelli,Titolare,53,65,13,14,4,3,30/09/2024,30/09/2024
MII158935,Alghero,Casa di reclusione - Giuseppe Tomasiello,156,0,86,11/10/2024,numero 1,Walter,Sarais,Tullia,Carra,Titolare,70,79,13,16,4,4,30/09/2024,30/09/2024
MII179958,Prato,Casa circondariale,589,3,601,11/10/2024,n 4 Prato,Antonella,Mnfredi,Domenico,Ciaburri,Titolare,247,270,28,35,8,9,30/09/2024,30/09/2024
MII158945,Arbus,Casa di reclusione - località Is Arenas,176,50,91,11/10/2024,n.6,Aldo,Casadio,Maria Teresa,Errico,Titolare,66,81,13,20,6,5,30/09/2024,30/09/2024
MII180458,San Gimignano,Casa di reclusione,243,20,316,11/10/2024,7,Ameglio,Mateo,Maria Grazia,Giampiccolo,Titolare,189,205,12,21,5,6,30/09/2024,30/09/2024
MII181115,Siena,Casa circondariale,58,0,70,11/10/2024,SIENA,Ameglio,Mateo,Antonella,Grella,Reggente,43,41,9,13,2,2,30/09/2024,30/09/2024
MII181358,Spoleto,Casa di reclusione,456,6,458,11/10/2024,Umbria 2 - Spoleto,Simonetta,Antinarelli,Bernardina,Di Mario,Titolare,250,273,30,32,9,8,30/09/2024,30/09/2024
MII172835,Cagliari Uta,Casa circondariale - Ettore Scalas,561,0,732,11/10/2024,ATS Sardegna,Luciano,Fei,Pietro,Borruto,Titolare,317,394,32,41,12,12,30/09/2024,30/09/2024
MII158910,Agrigento,Casa circondariale - Pasquale Di Lorenzo,283,4,392,11/10/2024,ASP 1 AGRIGENTO,GIUSEPPE,MANCUSO,Anna,Puci,Titolare,219,197,21,23,5,5,30/09/2024,30/09/2024
MII177118,Lanusei,Casa circondariale - San Daniele,33,0,27,11/10/2024,ATS Sardegna ASSL Lanusei,Roberto,Marcialis,Maria Anna,Madeddu,Titolare,36,31,5,9,0,2,30/09/2024,30/09/2024
MII179224,Nuoro,Casa circondariale,378,110,187,11/10/2024,Nuoro,Giovanni,Fancello,Maria Anna,Madeddu,Reggente,158,191,18,23,7,5,30/09/2024,30/09/2024
MII172222,Barcellona Pozzo di Gotto,Casa circondariale - Vittorio Madia,414,142,208,11/10/2024,Messina,Tommaso,Bucca,Romina,Taiani,Titolare,148,169,27,26,8,7,30/09/2024,30/09/2024
MII178003,Onanì,Casa di reclusione - Onanì-Mamone,292,122,122,11/10/2024,N. 3 Nuoro,Giovanni,Fancello,Vincenzo,Lamonaca,Titolare,94,119,16,24,8,6,30/09/2024,30/09/2024
MII179274,Oristano,Casa di reclusione - Salvatore Soro,264,0,244,11/10/2024,n.5,Daniela,Faa,Elisa,Milanesi,Titolare,157,188,18,22,6,6,30/09/2024,30/09/2024
MII181385,Tempio Pausania,Casa di reclusione - Paolo Pittalis,170,0,174,11/10/2024,TEMPIO/OLBIA 2,Manconi,Anna,Veronica,Proietti,Titolare,104,146,14,19,6,5,30/09/2024,30/09/2024
MII179965,Ragusa,Casa circondariale,196,13,206,11/10/2024,7,giuseppe,cappello,Santo,Mortillaro,Titolare,69,84,18,18,3,3,30/09/2024,30/09/2024
MII181109,Sciacca,Casa circondariale,73,53,20,11/10/2024,ASP N1 AGRIGENTO SCIACCA,Fabio,Segreto,Marilena,Scaravilli,Titolare,45,44,12,13,2,2,30/09/2024,30/09/2024
MII178666,Napoli Poggioreale,Casa circondariale - Giuseppe Salvia,1624,266,2133,11/10/2024,Napoli 1,Vincenzo Maria,Irollo,Carlo,Berdini,Titolare,679,828,68,63,21,24,30/09/2024,30/09/2024
MII178672,Napoli Secondigliano,Casa circondariale - Pasquale Mandato,1142,13,1473,11/10/2024,Napoli 1 centro,Francesco,Maffettone,Giulia,Russo,Titolare,1115,951,63,57,22,18,30/09/2024,30/09/2024
MII172592,Brescia Canton Monbello,Casa circondariale - Nerio Fischione,182,0,380,11/10/2024,A.S.S.T. SPEDALI CIVILI,Fabio,Roda,Francesca Paola,Lucrezi,Titolare,184,197,21,30,9,8,30/09/2024,30/09/2024
MII158895,Milano San Vittore,Casa circondariale - Francesco Di Cataldo,700,253,1028,11/10/2024,Milano,Ruggiero,Giuliani,Giacinto,Siciliano,Titolare,562,655,37,45,13,14,30/09/2024,30/09/2024
MII178501,Milano San Vittore femminile,Casa circondariale - Francesco Di Cataldo,46,1,78,11/10/2024,MILANO,Ruggero,Giuliani,,,,0,0,0,0,0,0,,
MII174825,Firenze Mario Gozzini,Casa circondariale,91,14,104,11/10/2024,10,Marco,Salvatori,Vincenzo,Tedeschi,Titolare,46,50,15,16,2,3,30/09/2024,30/09/2024
MII179932,Porto Azzurro,Casa di reclusione - Pasquale De Santis,334,13,306,11/10/2024,6 - Livorno,Federica,ONETTO,Martina,Carducci,Titolare,159,205,24,26,11,10,30/09/2024,30/09/2024
MII181407,Terni,Casa circondariale,422,0,566,11/10/2024,Umbria n. 2,Antonio,Marozzo,Luca,Sardella,Titolare,202,243,29,26,7,6,30/09/2024,30/09/2024
MII180465,Sanremo,Casa di reclusione - Nuovo Complesso,223,2,259,11/10/2024,ASL N. 1 IMPERIESE,Rosella,Stagnaro,Maria Cristina,Marre' Brunenghi,Titolare,163,185,12,19,6,5,30/09/2024,30/09/2024
MII158944,Ancona Barcaglione,Casa di reclusione,100,0,103,11/10/2024,Ancona,Franco,Dolcini,,,,59,60,7,0,3,0,30/09/2024,30/09/2024
MII158941,Ancona Montacuto,Casa circondariale,256,0,327,11/10/2024,Asur Marche Area Vasta 2,Enrico,Boario,Manuela,Ceresani,Titolare,125,175,21,31,5,8,30/09/2024,30/09/2024
MII172011,Avellino,Casa circondariale - Antimo Graziano Bellizzi,503,0,621,11/10/2024,Avellino,Carmine,Urciuoli,Mariarosaria,Casaburo,Titolare,291,263,29,35,9,10,30/09/2024,30/09/2024
MII181392,Teramo,Casa circondariale,255,1,354,11/10/2024,Teramo,Massimo,Forlini,Maria Lucia,Avantaggiato,Titolare,169,206,19,21,4,5,30/09/2024,30/09/2024
MII181918,Vicenza,Casa circondariale - Filippo Del Papa,276,30,361,11/10/2024,N.8 Berica,Stefano,Tolio,Luciana,Traetta,Titolare,179,194,14,20,4,3,30/09/2024,30/09/2024
MII178085,Massa,Casa di reclusione,174,6,232,11/10/2024,1,Anna,Santinami,Antonella,Venturi,Titolare,119,130,16,24,4,5,30/09/2024,30/09/2024
MII178115,Massa Marittima,Casa circondariale,48,0,48,11/10/2024,Grosseto,Fabio,Falorni,Maria Cristina,Morrone,Titolare,27,36,9,14,2,2,30/09/2024,30/09/2024
MII177420,Lecce,Casa circondariale - Nuovo Complesso,798,57,1202,11/10/2024,Lecce,Alessandra,Moscatello,Mariateresa,Susca,Titolare,590,572,46,44,13,13,30/09/2024,30/09/2024
MII179830,Pescara,Casa circondariale,276,4,461,11/10/2024,PESCARA,Giulio,CALELLA,Armanda,Rossi,Titolare,122,166,27,22,8,6,30/09/2024,30/09/2024
MII179945,Pozzuoli,Casa circondariale femminile,98,98,0,11/10/2024,ASL NA2 NORD,Biagio,Fulco,Giulia,Leone,Titolare,11,119,5,21,0,4,30/09/2024,30/09/2024
MII177346,Laureana di Borrello,Casa di reclusione - Luigi Daga,37,0,56,11/10/2024,5,Antonio,Morabito Loprete,Caterina,Arrotta,Titolare,31,37,9,13,0,1,30/09/2024,30/09/2024
MII181440,Trani femminile,Casa di reclusione,32,0,37,11/10/2024,Bat,Giuseppe,VITRANI,,,,0,0,0,0,0,0,,
MII159314,Augusta,Casa di reclusione,364,22,545,11/10/2024,Asp Asp n-8 Siracusa,Walter,Terranova,Angela,Lantieri,Titolare,175,224,27,29,9,9,30/09/2024,30/09/2024
MII173006,Caltagirone,Casa circondariale,541,164,416,11/10/2024,Catania,Giovanni,Cavallaro,Giorgia Antonia,Gruttadauria,Titolare,173,197,22,24,7,6,30/09/2024,30/09/2024
MII173259,Castelvetrano,Casa circondariale,44,0,71,11/10/2024,,,,Giulia,Bruno,Titolare,56,50,10,12,1,2,30/09/2024,30/09/2024
MII173301,Catania Piazza Lanza,Casa circondariale,279,0,423,11/10/2024,ASP3,Maurizio,Mentesana,Nunziella,Di Fazio,Titolare,248,268,23,25,4,5,30/09/2024,30/09/2024
MII173813,Enna,Casa circondariale - Luigi Bodenza,167,5,203,11/10/2024,ASP 4 ENNA,De Rose,Ezio,Gabriella,Di Franco,Titolare,97,97,16,18,3,3,30/09/2024,30/09/2024
MII173994,Favignana,Casa di reclusione - Giuseppe Barraco,89,0,93,11/10/2024,,,,Angela,Russo,Titolare,59,79,11,14,3,3,30/09/2024,30/09/2024
MII176451,Gela,Casa circondariale,48,0,68,11/10/2024,Caltanissetta,Gabrielle,Roccia,Walter,Bressi,Titolare,48,46,9,11,2,2,30/09/2024,30/09/2024
MII176714,Giarre,Casa circondariale,58,0,74,11/10/2024,3,Sebastano,Russo,Francesca,Fioria,Reggente,39,40,11,12,2,2,30/09/2024,30/09/2024
MII178681,Noto,Casa di reclusione - Attilio Bonincontro,176,0,146,11/10/2024,,,,Elisabetta,Zito,Titolare,73,89,22,19,5,5,30/09/2024,30/09/2024
MII180451,San Cataldo,Casa di reclusione,135,1,88,11/10/2024,Caltanissetta - Non ancora attuato il passaggio dellassistenza sanitaria penitenziaria al Servizio sanitario nazionale,Maurizio,Grimaldi,Marilena,Lo Faro,Titolare,63,59,18,14,2,2,30/09/2024,30/09/2024
MII181401,Termini Imerese,Casa circondariale - Antonino Burrafato,95,0,105,11/10/2024,ASP 6 Distretto 37,Antonino,Provenza,Carmen,Rosselli,Titolare,97,80,9,13,2,2,30/09/2024,30/09/2024
MII181625,Trapani,Casa circondariale - Pietro Cerulli,555,58,525,11/10/2024,ASP N. 9,TIZIANA,SARDO,Margherita,Gennai,Titolare,242,266,25,27,7,7,30/09/2024,30/09/2024
MII172332,Biella,Casa circondariale,394,4,431,11/10/2024,12,Erica,PIZZATO,Giacinto,Siciliano,Reggente,175,210,15,27,9,8,30/09/2024,30/09/2024
MII179876,Volterra,Casa di reclusione,189,0,181,11/10/2024,Toscana Nord Ovest,Lisa,Perugino,Valentina,Bruno,Titolare,67,82,17,19,5,5,30/09/2024,30/09/2024
MII172208,Civitavecchia Nuovo Complesso,Casa circondariale,357,46,527,11/10/2024,RM 4,Pierluigi,Cervellini,Daniele,De Maggio,Titolare,246,261,21,35,9,8,30/09/2024,30/09/2024
MII181417,Tolmezzo,Casa circondariale,149,0,144,11/10/2024,n. 3 Alto Friuli - Collinare - medio Friuli,Sara,Mentil,Irene,Iannucci,Titolare,167,175,10,19,5,5,30/09/2024,30/09/2024
MII173063,Caltanissetta,Casa circondariale,183,0,219,11/10/2024,Azienda Sanitaria Provinciale n. 2,Carmelo,Abate,Giovanna,Maltese Puccia,Titolare,139,120,19,20,4,4,30/09/2024,30/09/2024
MII158901,Belluno,Casa circondariale,89,7,105,11/10/2024,n.1 Belluno,Marco,Cristofoletti,Lara,Rampin,Titolare,80,85,8,14,2,2,30/09/2024,30/09/2024
MII173341,Cosenza,Casa circondariale - Sergio Cosmai,220,9,266,11/10/2024,ASP CS,Gabriele,Scolati,Maria Luisa,Mendicino,Titolare,139,154,20,20,6,5,30/09/2024,30/09/2024
MII172344,Bollate,Casa di reclusione - IIª casa,1267,1,1427,11/10/2024,Milano,Roberto,Danese,Giorgio,Leggieri,Titolare,420,502,41,55,21,22,30/09/2024,30/09/2024
MII181691,Vallo della Lucania,Casa circondariale - Alfredo Paragano,40,0,58,11/10/2024,A 3,Adamo,Maiese,Caterina,Sergio,Titolare,32,21,6,13,1,2,30/09/2024,30/09/2024
MII160204,Benevento,Casa circondariale - Michele Gaglione,259,7,405,11/10/2024,Benevento 1,Gennaro,Leone,Gianfranco,Marcello,Titolare,230,217,29,23,6,6,30/09/2024,30/09/2024
MII181934,Viterbo,Casa circondariale  N.C.  - Nicandro Izzo,440,35,697,11/10/2024,Viterbo,Giulio,Starnini,Marco,Grasselli,Titolare,261,330,31,34,9,8,30/09/2024,30/09/2024
MII172827,Bergamo,Casa circondariale,319,1,567,11/10/2024,Bergamo,Giampietro,Gregis,Antonina,D'Onofrio,Titolare,200,221,13,23,4,6,30/09/2024,30/09/2024
MII176771,Isili,Casa di reclusione,130,23,77,11/10/2024,8 CAGLIARI,Carlo,Trogu,Maria Teresa,Errico,Reggente,65,72,14,20,4,4,30/09/2024,30/09/2024
MII159060,Arienzo,Casa di reclusione - Gennaro De Angelis,58,0,100,11/10/2024,Caserta,Giuseppe,Nese,Annalaura,De Fusco,Titolare,48,43,11,13,2,2,30/09/2024,30/09/2024
MII177134,L'Aquila,Casa circondariale,228,6,173,11/10/2024,1 Avezzano Sulmona L'Aquila,Fausto,Frabotta,Barbara,Lenzini,Titolare,139,157,20,20,3,3,30/09/2024,30/09/2024
MII178700,Novara,Casa circondariale,156,0,179,11/10/2024,Novara 13,Antonello,FELAPPI,Annamaria,Dello Preite,Titolare,152,166,11,17,3,3,30/09/2024,30/09/2024
MII178148,Messina,Casa circondariale,302,82,210,11/10/2024,,,,Angela,Sciavicco,Titolare,228,185,21,23,4,4,30/09/2024,30/09/2024
MII173285,Catania Bicocca,Casa circondariale,136,3,175,11/10/2024,Catania,Alfio,Trovato,Giuseppe,Russo,Titolare,198,160,18,19,3,3,30/09/2024,30/09/2024
MII181079,Sant'Angelo dei Lombardi,"Casa di reclusione - Famiglietti, Forgetta, Bartolo",124,7,173,11/10/2024,Avellino,Anna,Pugliese,Marianna,Adanti,Titolare,99,86,13,18,3,3,30/09/2024,30/09/2024
MII177384,Lauro,Istituto custodia attenuata per madri,50,0,6,11/10/2024,Avellino,Giancarlo,Iaccheo,,,,0,0,5,0,1,0,,30/09/2024
MII179324,Palermo Ucciardone,Casa di reclusione - Calogero Di Bona,569,79,521,11/10/2024,6,PIPPO,PULIAFITO,Fabio,Prestopino,Titolare,286,341,31,40,9,13,30/09/2024,30/09/2024
MII181091,Sassari,Casa circondariale - Giovanni Bacchiddu,454,1,515,11/10/2024,ATS Sardegna,Giampiero,Carboni,Francesco,Cocco,Titolare,283,342,25,33,8,9,30/09/2024,30/09/2024
MII179781,Perugia,Casa circondariale - Nuovo complesso penitenziario Capanne,363,53,465,11/10/2024,Umbria 1,Alessandro,Lucarini,Antonella,Grella,Titolare,197,234,23,27,5,6,30/09/2024,30/09/2024
MII181880,Vercelli,Casa circondariale,230,57,278,11/10/2024,Vercelli,Marilena,Vallero,Giovanni,Rempiccia,Titolare,156,186,8,18,4,4,30/09/2024,30/09/2024
MII181924,Vigevano,Casa di reclusione,242,24,360,11/10/2024,PAVIA,Fabio,Canegalli,Rosalia,Marino,Titolare,199,221,15,22,7,7,30/09/2024,30/09/2024
MII177996,Locri,Casa circondariale,86,0,125,11/10/2024,ASP 5 - Reggio Calabria,Severo,Gaetano,Valentina,Galati,Titolare,69,73,12,15,3,3,30/09/2024,30/09/2024
MII180370,Roma Rebibbia Nuovo Complesso,Casa circondariale - Raffaele Cinotti,1170,113,1573,11/10/2024,RmB,Pierino,Cimino,Teresa,Mascolo,Titolare,677,782,67,58,18,16,30/09/2024,30/09/2024
MII173265,Castrovillari,Casa circondariale - Rosa Sisca,122,4,176,11/10/2024,Cosenza,Francesco,Montilli,Giuseppe,Carra',Titolare,106,113,12,15,2,2,30/09/2024,30/09/2024
MII178045,Lucera,Casa circondariale,135,0,157,11/10/2024,Foggia 3,Paolo,De Luca,Immacolata,Mannarella,Titolare,76,91,16,17,3,3,30/09/2024,30/09/2024
MII177332,Latina,Casa circondariale,77,0,126,11/10/2024,LT Distretto 2,Antonio,Ciurleo,Pia Paola,Palmeri,Titolare,119,125,17,17,5,4,30/09/2024,30/09/2024
MII179856,Piazza Armerina,Casa circondariale,49,1,75,11/10/2024,4 Enna,Serafino,Di Gregorio,Donata,Posante,Titolare,41,45,10,12,2,2,30/09/2024,30/09/2024
MII177107,Lanciano,Casa circondariale,223,0,246,11/10/2024,Vasto-Lanciano-Chieti,Nicola,CAPRARO,Mario Giuseppe,Silla,Titolare,117,151,16,18,5,4,30/09/2024,30/09/2024
MII179306,Palermo Pagliarelli,Casa circondariale - Antonio Lorusso,1165,9,1385,11/10/2024,Asp Palermo,Fabrizio,Scalici,Maria Luisa,Malato,Titolare,674,581,49,53,17,17,30/09/2024,30/09/2024
MII180426,Salerno,Casa circondariale - Antonio Caputo,376,0,592,11/10/2024,Salerno,Antonio Maria,Pagano,Gabriella,Niccoli,Titolare,227,209,30,31,10,9,30/09/2024,30/09/2024
MII181377,Taranto,Casa circondariale - Carmelo Magli,500,17,938,11/10/2024,ASL TA,Fernanda,Gentile,Luciano,Mellone,Titolare,318,297,26,31,7,8,30/09/2024,30/09/2024
MII176414,Fossano,Casa di reclusione,136,0,110,11/10/2024,ASL CN1,Besnik,Pjeternikaj,Assuntina,Di Rienzo,Titolare,62,72,8,16,2,3,30/09/2024,30/09/2024
MII179237,Opera,Casa di reclusione - Iª casa,918,17,1302,11/10/2024,Azienda Ospedaliera San Paolo Milano,Silvia,Cornalba,Silvio,Di Gregorio,Titolare,539,628,45,54,21,22,30/09/2024,30/09/2024
MII152284,Genova Marassi,Casa circondariale,535,0,682,11/10/2024,ASL,Maurizio,Cechini,Tullia,Ardito,Titolare,336,336,29,36,11,10,30/09/2024,30/09/2024
MII182339,Reggio Emilia,Istituti di pena - casa circondariale e di reclusione,292,59,278,11/10/2024,Reggio Emilia,Angela,Panebianco,Lucia,Monastero,Titolare,197,206,22,22,5,5,30/09/2024,30/09/2024
MII180001,Rimini,Casa circondariale,118,0,155,11/10/2024,Rimini,Stefano,Melandri,Palma,Mercurio,Titolare,111,127,14,17,4,3,30/09/2024,30/09/2024
MII174686,Ferrara,Casa circondariale - Costantino Satta,244,0,379,11/10/2024,ASL Ferrara,Fabio,Ferraresi,Stefano,Di Lena,Reggente,172,194,17,19,5,5,30/09/2024,30/09/2024
MII179842,Piacenza,Casa circondariale - San Lazzaro,416,9,490,11/10/2024,Piacenza,Alberto,Gandolfi,Maria Gabriella,Lusi,Titolare,218,215,19,26,5,6,30/09/2024,30/09/2024
MII172508,Bologna,Casa circondariale - Rocco D'Amato,503,15,813,11/10/2024,Bologna,Raffaella,Campalastri,Rosa Alba,Casella,Titolare,436,462,27,35,9,10,30/09/2024,30/09/2024
MII179981,Ravenna,Casa circondariale,49,0,74,11/10/2024,Romagna,Maurizio,Serra,Stefano,Di Lena,Titolare,69,74,17,14,5,3,30/09/2024,30/09/2024
MII179364,Parma,Casa di reclusione,655,30,717,11/10/2024,PARMA,Choroma,FAISSAL,,,,368,423,1,0,0,0,30/09/2024,30/09/2024
MII176403,Forlì,Casa circondariale,144,11,161,11/10/2024,Romagna,Alfonso,Casadei,Carmela,De Lorenzo,Titolare,103,120,14,18,4,4,30/09/2024,30/09/2024
MII178638,Modena,Casa circondariale,372,3,561,11/10/2024,MODENA,Stefano,Petrella,Orazio,Sorrentini,Titolare,223,222,23,27,6,6,30/09/2024,30/09/2024
MII181125,Siracusa,Casa circondariale,545,0,666,11/10/2024,,,,Aldo,Tiralongo,Titolare,240,234,21,29,6,6,30/09/2024,30/09/2024
MII179988,Reggio Calabria Arghillà,Casa circondariale,294,0,331,12/10/2024,5 Reggio Calabria,Luciano,Lucania,Marianna,Stendardo,Titolare,135,164,12,32,5,8,30/09/2024,30/09/2024
MII172610,Brescia Verziano,Casa di reclusione,71,0,116,12/10/2024,Spedali Civili di Brescia,Luigi,Leone,NA,NA,NA,77,95,2,0,1,0,30/09/2024,30/09/2024
MII172320,Busto Arsizio,Casa circondariale,240,14,439,12/10/2024,Busto Arsizio,Ezia,Iorio,Maria,Pitaniello,Titolare,184,190,15,21,4,5,30/09/2024,30/09/2024
MII173712,Como,Casa circondariale,226,1,425,12/10/2024,Como,Giuseppe,Carrano,Fabrizio,Rinaldi,Titolare,198,216,17,23,5,6,30/09/2024,30/09/2024
MII173747,Cremona,Casa circondariale,394,10,576,12/10/2024,CREMONA,Rossano,Botto,Rossella,Padula,Titolare,177,202,17,23,6,6,30/09/2024,30/09/2024
MII177436,Lecco,Casa circondariale,53,0,84,12/10/2024,Ospedale Lecco,Vaira,Libera Maria,Luisa,Mattina,Titolare,41,38,6,14,2,2,30/09/2024,30/09/2024
